SessionID,UserID,Timestamp,PageType,DeviceType,Country,ReferralSource,TimeOnPage_seconds,ItemsInCart,Purchased
session_3529,user_2783,23-01-2025 04:49,home,Tablet,USA,Email,103,0,0
session_3529,user_2783,23-01-2025 04:49,product_page,Tablet,USA,Email,19,3,0
session_3530,user_2215,08-08-2025 21:18,home,Desktop,India,Google,115,0,1
session_3530,user_2215,08-08-2025 21:19,product_page,Desktop,India,Google,79,4,1
session_3530,user_2215,08-08-2025 21:19,cart,Desktop,India,Google,21,4,1
session_3530,user_2215,08-08-2025 21:21,checkout,Desktop,India,Google,93,4,1
session_3530,user_2215,08-08-2025 21:24,confirmation,Desktop,India,Google,167,0,1
session_3531,user_1341,12-07-2025 18:31,home,Desktop,Germany,Email,33,0,1
session_3531,user_1341,12-07-2025 18:33,product_page,Desktop,Germany,Email,130,1,1
session_3531,user_1341,12-07-2025 18:36,cart,Desktop,Germany,Email,164,1,1
session_3531,user_1341,12-07-2025 18:38,checkout,Desktop,Germany,Email,132,1,1
session_3531,user_1341,12-07-2025 18:39,confirmation,Desktop,Germany,Email,44,0,1
session_3532,user_2139,16-08-2025 15:39,home,Mobile,UK,Social Media,32,0,0
session_3532,user_2139,16-08-2025 15:39,product_page,Mobile,UK,Social Media,19,1,0
session_3533,user_1880,25-04-2025 13:03,home,Mobile,France,Google,177,0,0
session_3533,user_1880,25-04-2025 13:05,product_page,Mobile,France,Google,123,4,0
session_3534,user_1221,05-06-2025 10:12,home,Tablet,USA,Email,120,0,0
session_3534,user_1221,05-06-2025 10:15,product_page,Tablet,USA,Email,144,0,0
session_3535,user_1719,19-03-2025 03:14,home,Tablet,India,Direct,97,0,0
session_3535,user_1719,19-03-2025 03:15,product_page,Tablet,India,Direct,104,0,0
session_3536,user_1423,14-05-2025 23:08,home,Tablet,USA,Google,90,0,0
session_3536,user_1423,14-05-2025 23:09,product_page,Tablet,USA,Google,40,0,0
session_3536,user_1423,14-05-2025 23:10,cart,Tablet,USA,Google,38,0,0
session_3537,user_1387,24-03-2025 15:55,home,Mobile,USA,Email,90,0,1
session_3537,user_1387,24-03-2025 15:57,product_page,Mobile,USA,Email,144,0,1
session_3537,user_1387,24-03-2025 15:59,cart,Mobile,USA,Email,111,3,1
session_3537,user_1387,24-03-2025 16:01,checkout,Mobile,USA,Email,125,3,1
session_3537,user_1387,24-03-2025 16:03,confirmation,Mobile,USA,Email,77,0,1
session_3538,user_1358,11-02-2025 11:48,home,Tablet,Canada,Direct,80,0,0
session_3538,user_1358,11-02-2025 11:49,product_page,Tablet,Canada,Direct,84,0,0
session_3538,user_1358,11-02-2025 11:52,cart,Tablet,Canada,Direct,153,4,0
session_3539,user_2784,28-01-2025 10:25,home,Tablet,UK,Google,33,0,1
session_3539,user_2784,28-01-2025 10:28,product_page,Tablet,UK,Google,178,2,1
session_3539,user_2784,28-01-2025 10:30,cart,Tablet,UK,Google,88,2,1
session_3539,user_2784,28-01-2025 10:30,checkout,Tablet,UK,Google,19,2,1
session_3539,user_2784,28-01-2025 10:33,confirmation,Tablet,UK,Google,143,0,1
session_3540,user_1774,09-07-2025 05:29,home,Tablet,USA,Direct,160,0,0
session_3540,user_1774,09-07-2025 05:31,product_page,Tablet,USA,Direct,110,0,0
session_3541,user_1559,07-04-2025 12:50,home,Tablet,Australia,Email,35,0,1
session_3541,user_1559,07-04-2025 12:51,product_page,Tablet,Australia,Email,44,0,1
session_3541,user_1559,07-04-2025 12:54,cart,Tablet,Australia,Email,176,0,1
session_3541,user_1559,07-04-2025 12:55,checkout,Tablet,Australia,Email,53,1,1
session_3541,user_1559,07-04-2025 12:57,confirmation,Tablet,Australia,Email,111,0,1
session_3542,user_1084,18-02-2025 09:09,home,Desktop,UK,Google,107,0,0
session_3542,user_1084,18-02-2025 09:11,product_page,Desktop,UK,Google,99,0,0
session_3543,user_2329,15-01-2025 13:30,home,Desktop,France,Google,39,0,0
session_3543,user_2329,15-01-2025 13:32,product_page,Desktop,France,Google,106,0,0
session_3544,user_2783,04-06-2025 03:58,home,Tablet,Germany,Email,67,0,0
session_3545,user_2868,30-03-2025 01:02,home,Desktop,UK,Social Media,120,0,0
session_3545,user_2868,30-03-2025 01:04,product_page,Desktop,UK,Social Media,103,0,0
session_3546,user_2114,12-08-2025 04:00,home,Tablet,France,Direct,71,0,0
session_3547,user_1180,12-04-2025 14:44,home,Mobile,USA,Email,99,0,0
session_3547,user_1180,12-04-2025 14:45,product_page,Mobile,USA,Email,44,0,0
session_3547,user_1180,12-04-2025 14:46,cart,Mobile,USA,Email,92,0,0
session_3548,user_1183,11-04-2025 11:20,home,Tablet,Germany,Direct,93,0,0
session_3548,user_1183,11-04-2025 11:20,product_page,Tablet,Germany,Direct,29,4,0
session_3549,user_2130,21-08-2025 17:52,home,Mobile,UK,Email,94,0,0
session_3549,user_2130,21-08-2025 17:55,product_page,Mobile,UK,Email,164,3,0
session_3549,user_2130,21-08-2025 17:56,cart,Mobile,UK,Email,63,3,0
session_3550,user_1763,08-03-2025 18:21,home,Mobile,Canada,Direct,158,0,0
session_3550,user_1763,08-03-2025 18:23,product_page,Mobile,Canada,Direct,118,1,0
session_3551,user_2491,03-03-2025 03:50,home,Tablet,Australia,Google,66,0,1
session_3551,user_2491,03-03-2025 03:51,product_page,Tablet,Australia,Google,56,0,1
session_3551,user_2491,03-03-2025 03:53,cart,Tablet,Australia,Google,104,2,1
session_3551,user_2491,03-03-2025 03:53,checkout,Tablet,Australia,Google,32,2,1
session_3551,user_2491,03-03-2025 03:56,confirmation,Tablet,Australia,Google,145,0,1
session_3552,user_2650,03-07-2025 00:05,home,Tablet,USA,Email,51,0,0
session_3553,user_1257,01-08-2025 10:33,home,Tablet,France,Email,161,0,0
session_3553,user_1257,01-08-2025 10:35,product_page,Tablet,France,Email,145,5,0
session_3554,user_1767,06-03-2025 11:25,home,Mobile,USA,Social Media,28,0,0
session_3555,user_2546,07-04-2025 17:08,home,Desktop,India,Social Media,24,0,0
session_3556,user_1876,13-01-2025 03:31,home,Desktop,India,Email,19,0,1
session_3556,user_1876,13-01-2025 03:33,product_page,Desktop,India,Email,109,0,1
session_3556,user_1876,13-01-2025 03:34,cart,Desktop,India,Email,45,5,1
session_3556,user_1876,13-01-2025 03:36,checkout,Desktop,India,Email,105,5,1
session_3556,user_1876,13-01-2025 03:38,confirmation,Desktop,India,Email,121,0,1
session_3557,user_1032,23-03-2025 12:47,home,Desktop,UK,Social Media,77,0,1
session_3557,user_1032,23-03-2025 12:49,product_page,Desktop,UK,Social Media,101,3,1
session_3557,user_1032,23-03-2025 12:50,cart,Desktop,UK,Social Media,51,3,1
session_3557,user_1032,23-03-2025 12:51,checkout,Desktop,UK,Social Media,90,3,1
session_3557,user_1032,23-03-2025 12:53,confirmation,Desktop,UK,Social Media,121,0,1
session_3558,user_2710,20-03-2025 04:20,home,Mobile,USA,Social Media,161,0,0
session_3558,user_2710,20-03-2025 04:22,product_page,Mobile,USA,Social Media,146,0,0
session_3559,user_1250,22-08-2025 05:51,home,Desktop,Australia,Email,66,0,0
session_3559,user_1250,22-08-2025 05:53,product_page,Desktop,Australia,Email,107,0,0
session_3560,user_1015,07-08-2025 22:26,home,Mobile,India,Email,36,0,0
session_3561,user_1837,15-07-2025 14:02,home,Tablet,UK,Social Media,23,0,0
session_3561,user_1837,15-07-2025 14:03,product_page,Tablet,UK,Social Media,93,0,0
session_3562,user_1577,07-05-2025 03:33,home,Desktop,Germany,Social Media,108,0,0
session_3562,user_1577,07-05-2025 03:36,product_page,Desktop,Germany,Social Media,155,0,0
session_3563,user_1804,24-06-2025 23:43,home,Mobile,USA,Direct,174,0,0
session_3564,user_1647,08-03-2025 09:15,home,Desktop,UK,Google,149,0,0
session_3564,user_1647,08-03-2025 09:16,product_page,Desktop,UK,Google,59,0,0
session_3565,user_1470,20-02-2025 00:40,home,Mobile,Canada,Direct,125,0,0
session_3565,user_1470,20-02-2025 00:42,product_page,Mobile,Canada,Direct,145,1,0
session_3566,user_2344,20-07-2025 09:42,home,Desktop,Australia,Google,51,0,1
session_3566,user_2344,20-07-2025 09:43,product_page,Desktop,Australia,Google,30,4,1
session_3566,user_2344,20-07-2025 09:44,cart,Desktop,Australia,Google,49,4,1
session_3566,user_2344,20-07-2025 09:45,checkout,Desktop,Australia,Google,94,4,1
session_3566,user_2344,20-07-2025 09:47,confirmation,Desktop,Australia,Google,96,0,1
session_3567,user_1441,21-05-2025 22:48,home,Tablet,UK,Google,20,0,0
session_3567,user_1441,21-05-2025 22:50,product_page,Tablet,UK,Google,92,3,0
session_3568,user_1724,09-08-2025 10:38,home,Desktop,Canada,Google,141,0,0
session_3568,user_1724,09-08-2025 10:38,product_page,Desktop,Canada,Google,18,0,0
session_3569,user_2740,04-08-2025 09:55,home,Desktop,Canada,Direct,50,0,0
session_3570,user_2216,11-03-2025 22:43,home,Mobile,Germany,Google,77,0,1
session_3570,user_2216,11-03-2025 22:44,product_page,Mobile,Germany,Google,20,4,1
session_3570,user_2216,11-03-2025 22:46,cart,Mobile,Germany,Google,174,4,1
session_3570,user_2216,11-03-2025 22:47,checkout,Mobile,Germany,Google,39,4,1
session_3570,user_2216,11-03-2025 22:49,confirmation,Mobile,Germany,Google,139,0,1
session_3571,user_2963,06-08-2025 10:28,home,Tablet,USA,Google,151,0,0
session_3571,user_2963,06-08-2025 10:30,product_page,Tablet,USA,Google,93,4,0
session_3572,user_2838,22-07-2025 07:01,home,Desktop,Australia,Social Media,147,0,1
session_3572,user_2838,22-07-2025 07:01,product_page,Desktop,Australia,Social Media,30,4,1
session_3572,user_2838,22-07-2025 07:03,cart,Desktop,Australia,Social Media,118,4,1
session_3572,user_2838,22-07-2025 07:04,checkout,Desktop,Australia,Social Media,74,4,1
session_3572,user_2838,22-07-2025 07:05,confirmation,Desktop,Australia,Social Media,35,0,1
session_3573,user_1376,17-01-2025 17:06,home,Desktop,Germany,Email,64,0,0
session_3573,user_1376,17-01-2025 17:07,product_page,Desktop,Germany,Email,66,0,0
session_3574,user_2485,20-01-2025 00:50,home,Mobile,France,Google,85,0,0
session_3574,user_2485,20-01-2025 00:51,product_page,Mobile,France,Google,97,3,0
session_3575,user_1971,23-07-2025 10:54,home,Desktop,USA,Direct,60,0,0
session_3575,user_1971,23-07-2025 10:56,product_page,Desktop,USA,Direct,116,3,0
session_3576,user_2016,23-03-2025 07:54,home,Tablet,France,Social Media,91,0,1
session_3576,user_2016,23-03-2025 07:57,product_page,Tablet,France,Social Media,133,4,1
session_3576,user_2016,23-03-2025 07:58,cart,Tablet,France,Social Media,69,4,1
session_3576,user_2016,23-03-2025 07:58,checkout,Tablet,France,Social Media,15,4,1
session_3576,user_2016,23-03-2025 07:59,confirmation,Tablet,France,Social Media,32,0,1
session_3577,user_2967,26-06-2025 08:27,home,Desktop,Australia,Social Media,102,0,0
session_3577,user_2967,26-06-2025 08:28,product_page,Desktop,Australia,Social Media,58,5,0
session_3577,user_2967,26-06-2025 08:31,cart,Desktop,Australia,Social Media,180,5,0
session_3578,user_1682,04-04-2025 08:36,home,Mobile,India,Direct,125,0,1
session_3578,user_1682,04-04-2025 08:38,product_page,Mobile,India,Direct,109,3,1
session_3578,user_1682,04-04-2025 08:41,cart,Mobile,India,Direct,154,3,1
session_3578,user_1682,04-04-2025 08:42,checkout,Mobile,India,Direct,93,3,1
session_3578,user_1682,04-04-2025 08:45,confirmation,Mobile,India,Direct,156,0,1
session_3579,user_2085,12-04-2025 13:35,home,Desktop,France,Direct,57,0,0
session_3579,user_2085,12-04-2025 13:35,product_page,Desktop,France,Direct,28,0,0
session_3580,user_1115,27-07-2025 21:07,home,Tablet,USA,Email,77,0,0
session_3580,user_1115,27-07-2025 21:09,product_page,Tablet,USA,Email,115,0,0
session_3581,user_2936,25-02-2025 19:14,home,Tablet,France,Email,120,0,0
session_3582,user_1629,19-08-2025 17:41,home,Mobile,Canada,Social Media,103,0,0
session_3582,user_1629,19-08-2025 17:43,product_page,Mobile,Canada,Social Media,136,3,0
session_3583,user_2187,27-08-2025 05:19,home,Mobile,USA,Email,115,0,0
session_3584,user_1653,27-08-2025 08:32,home,Tablet,Canada,Direct,16,0,1
session_3584,user_1653,27-08-2025 08:35,product_page,Tablet,Canada,Direct,144,0,1
session_3584,user_1653,27-08-2025 08:35,cart,Tablet,Canada,Direct,35,4,1
session_3584,user_1653,27-08-2025 08:38,checkout,Tablet,Canada,Direct,169,4,1
session_3584,user_1653,27-08-2025 08:40,confirmation,Tablet,Canada,Direct,85,0,1
session_3585,user_2212,13-08-2025 13:34,home,Desktop,Canada,Email,126,0,0
session_3585,user_2212,13-08-2025 13:35,product_page,Desktop,Canada,Email,29,0,0
session_3586,user_2872,18-03-2025 14:22,home,Desktop,France,Direct,174,0,0
session_3587,user_1323,08-05-2025 19:04,home,Tablet,UK,Email,22,0,1
session_3587,user_1323,08-05-2025 19:06,product_page,Tablet,UK,Email,108,1,1
session_3587,user_1323,08-05-2025 19:08,cart,Tablet,UK,Email,115,1,1
session_3587,user_1323,08-05-2025 19:10,checkout,Tablet,UK,Email,130,1,1
session_3587,user_1323,08-05-2025 19:12,confirmation,Tablet,UK,Email,101,0,1
session_3588,user_1884,13-06-2025 18:41,home,Desktop,Germany,Google,57,0,0
session_3589,user_2374,13-01-2025 20:33,home,Desktop,India,Social Media,95,0,1
session_3589,user_2374,13-01-2025 20:36,product_page,Desktop,India,Social Media,175,0,1
session_3589,user_2374,13-01-2025 20:37,cart,Desktop,India,Social Media,35,0,1
session_3589,user_2374,13-01-2025 20:38,checkout,Desktop,India,Social Media,62,2,1
session_3589,user_2374,13-01-2025 20:40,confirmation,Desktop,India,Social Media,130,0,1
session_3590,user_1099,20-01-2025 04:20,home,Mobile,UK,Direct,73,0,0
session_3590,user_1099,20-01-2025 04:21,product_page,Mobile,UK,Direct,56,0,0
session_3591,user_1123,26-05-2025 12:05,home,Tablet,UK,Email,33,0,0
session_3591,user_1123,26-05-2025 12:08,product_page,Tablet,UK,Email,133,3,0
session_3592,user_1063,04-07-2025 06:30,home,Mobile,Germany,Email,179,0,0
session_3593,user_2999,20-02-2025 07:57,home,Desktop,UK,Google,173,0,0
session_3593,user_2999,20-02-2025 07:59,product_page,Desktop,UK,Google,102,1,0
session_3594,user_2821,07-03-2025 16:55,home,Desktop,India,Direct,83,0,0
session_3594,user_2821,07-03-2025 16:55,product_page,Desktop,India,Direct,15,1,0
session_3594,user_2821,07-03-2025 16:58,cart,Desktop,India,Direct,165,1,0
session_3595,user_2753,02-02-2025 18:19,home,Desktop,Australia,Social Media,72,0,0
session_3595,user_2753,02-02-2025 18:20,product_page,Desktop,Australia,Social Media,41,0,0
session_3596,user_1367,15-05-2025 09:59,home,Tablet,Germany,Google,172,0,0
session_3596,user_1367,15-05-2025 09:59,product_page,Tablet,Germany,Google,35,4,0
session_3597,user_2035,19-02-2025 22:41,home,Tablet,France,Email,27,0,0
session_3597,user_2035,19-02-2025 22:42,product_page,Tablet,France,Email,73,3,0
session_3598,user_2804,16-07-2025 14:29,home,Tablet,India,Google,130,0,0
session_3599,user_1627,02-02-2025 16:40,home,Desktop,UK,Email,45,0,0
session_3600,user_1198,17-05-2025 05:59,home,Tablet,USA,Email,118,0,0
session_3601,user_2397,20-05-2025 21:17,home,Mobile,USA,Direct,94,0,0
session_3601,user_2397,20-05-2025 21:19,product_page,Mobile,USA,Direct,142,2,0
session_3602,user_2601,26-05-2025 08:05,home,Desktop,France,Google,97,0,1
session_3602,user_2601,26-05-2025 08:06,product_page,Desktop,France,Google,59,5,1
session_3602,user_2601,26-05-2025 08:08,cart,Desktop,France,Google,102,5,1
session_3602,user_2601,26-05-2025 08:09,checkout,Desktop,France,Google,114,5,1
session_3602,user_2601,26-05-2025 08:12,confirmation,Desktop,France,Google,139,0,1
session_3603,user_1591,21-05-2025 01:31,home,Mobile,Germany,Google,142,0,0
session_3603,user_1591,21-05-2025 01:33,product_page,Mobile,Germany,Google,151,0,0
session_3604,user_1843,04-03-2025 16:53,home,Mobile,Germany,Social Media,31,0,0
session_3605,user_2972,24-08-2025 09:54,home,Tablet,UK,Social Media,28,0,0
session_3606,user_2675,17-02-2025 15:43,home,Mobile,India,Email,126,0,0
session_3606,user_2675,17-02-2025 15:45,product_page,Mobile,India,Email,163,0,0
session_3607,user_1232,04-07-2025 02:09,home,Tablet,USA,Google,27,0,0
session_3607,user_1232,04-07-2025 02:12,product_page,Tablet,USA,Google,175,3,0
session_3607,user_1232,04-07-2025 02:14,cart,Tablet,USA,Google,103,3,0
session_3608,user_2929,20-01-2025 10:32,home,Desktop,Germany,Google,46,0,0
session_3608,user_2929,20-01-2025 10:33,product_page,Desktop,Germany,Google,80,5,0
session_3609,user_1904,23-04-2025 02:45,home,Desktop,Canada,Google,82,0,0
session_3609,user_1904,23-04-2025 02:46,product_page,Desktop,Canada,Google,33,0,0
session_3610,user_1551,25-06-2025 14:43,home,Desktop,USA,Email,52,0,0
session_3610,user_1551,25-06-2025 14:44,product_page,Desktop,USA,Email,35,1,0
session_3611,user_1837,29-08-2025 21:20,home,Mobile,Germany,Google,42,0,0
session_3612,user_1982,06-03-2025 08:36,home,Desktop,India,Social Media,111,0,0
session_3612,user_1982,06-03-2025 08:37,product_page,Desktop,India,Social Media,75,2,0
session_3613,user_1363,07-03-2025 05:47,home,Desktop,France,Social Media,124,0,0
session_3613,user_1363,07-03-2025 05:48,product_page,Desktop,France,Social Media,91,0,0
session_3614,user_1226,10-01-2025 13:48,home,Mobile,Canada,Social Media,176,0,0
session_3614,user_1226,10-01-2025 13:50,product_page,Mobile,Canada,Social Media,138,1,0
session_3615,user_1389,01-03-2025 18:57,home,Mobile,Germany,Social Media,52,0,1
session_3615,user_1389,01-03-2025 18:58,product_page,Mobile,Germany,Social Media,89,5,1
session_3615,user_1389,01-03-2025 18:58,cart,Mobile,Germany,Social Media,15,5,1
session_3615,user_1389,01-03-2025 18:59,checkout,Mobile,Germany,Social Media,32,5,1
session_3615,user_1389,01-03-2025 19:00,confirmation,Mobile,Germany,Social Media,47,0,1
session_3616,user_1934,24-07-2025 11:28,home,Mobile,Canada,Google,108,0,0
session_3616,user_1934,24-07-2025 11:28,product_page,Mobile,Canada,Google,33,0,0
session_3617,user_2012,28-05-2025 20:37,home,Desktop,Australia,Google,134,0,0
session_3617,user_2012,28-05-2025 20:38,product_page,Desktop,Australia,Google,89,4,0
session_3617,user_2012,28-05-2025 20:39,cart,Desktop,Australia,Google,51,4,0
session_3618,user_1921,19-02-2025 03:30,home,Desktop,France,Social Media,108,0,0
session_3618,user_1921,19-02-2025 03:31,product_page,Desktop,France,Social Media,95,3,0
session_3619,user_2799,25-02-2025 00:06,home,Mobile,France,Social Media,51,0,1
session_3619,user_2799,25-02-2025 00:07,product_page,Mobile,France,Social Media,19,3,1
session_3619,user_2799,25-02-2025 00:07,cart,Mobile,France,Social Media,20,3,1
session_3619,user_2799,25-02-2025 00:10,checkout,Mobile,France,Social Media,179,3,1
session_3619,user_2799,25-02-2025 00:11,confirmation,Mobile,France,Social Media,68,0,1
session_3620,user_2142,25-03-2025 22:49,home,Mobile,Germany,Email,126,0,0
session_3620,user_2142,25-03-2025 22:52,product_page,Mobile,Germany,Email,163,1,0
session_3621,user_1852,26-03-2025 05:41,home,Tablet,France,Social Media,32,0,0
session_3621,user_1852,26-03-2025 05:43,product_page,Tablet,France,Social Media,117,3,0
session_3622,user_1046,05-08-2025 06:49,home,Desktop,India,Direct,113,0,0
session_3622,user_1046,05-08-2025 06:50,product_page,Desktop,India,Direct,58,0,0
session_3623,user_1777,07-08-2025 13:29,home,Tablet,Canada,Social Media,109,0,0
session_3623,user_1777,07-08-2025 13:32,product_page,Tablet,Canada,Social Media,160,0,0
session_3624,user_1263,03-05-2025 03:07,home,Desktop,Germany,Direct,101,0,0
session_3624,user_1263,03-05-2025 03:08,product_page,Desktop,Germany,Direct,43,0,0
session_3625,user_1015,01-07-2025 05:29,home,Desktop,Canada,Email,73,0,0
session_3625,user_1015,01-07-2025 05:32,product_page,Desktop,Canada,Email,151,4,0
session_3626,user_2075,10-04-2025 19:44,home,Mobile,Australia,Social Media,173,0,0
session_3627,user_2906,06-01-2025 09:27,home,Tablet,India,Direct,73,0,0
session_3627,user_2906,06-01-2025 09:28,product_page,Tablet,India,Direct,81,0,0
session_3628,user_1980,11-02-2025 09:07,home,Desktop,USA,Direct,20,0,0
session_3628,user_1980,11-02-2025 09:09,product_page,Desktop,USA,Direct,131,2,0
session_3628,user_1980,11-02-2025 09:10,cart,Desktop,USA,Direct,47,2,0
session_3629,user_2876,04-03-2025 07:37,home,Tablet,Australia,Direct,53,0,0
session_3629,user_2876,04-03-2025 07:39,product_page,Tablet,Australia,Direct,75,3,0
session_3630,user_2795,26-02-2025 00:43,home,Desktop,Germany,Google,33,0,1
session_3630,user_2795,26-02-2025 00:44,product_page,Desktop,Germany,Google,44,4,1
session_3630,user_2795,26-02-2025 00:45,cart,Desktop,Germany,Google,31,4,1
session_3630,user_2795,26-02-2025 00:46,checkout,Desktop,Germany,Google,86,4,1
session_3630,user_2795,26-02-2025 00:47,confirmation,Desktop,Germany,Google,70,0,1
session_3631,user_2084,09-03-2025 10:42,home,Tablet,Canada,Email,78,0,0
session_3631,user_2084,09-03-2025 10:44,product_page,Tablet,Canada,Email,129,2,0
session_3632,user_2671,01-04-2025 10:28,home,Tablet,USA,Email,89,0,0
session_3632,user_2671,01-04-2025 10:31,product_page,Tablet,USA,Email,173,0,0
session_3633,user_2449,24-04-2025 22:01,home,Mobile,Germany,Social Media,96,0,0
session_3633,user_2449,24-04-2025 22:03,product_page,Mobile,Germany,Social Media,118,0,0
session_3634,user_2732,20-06-2025 21:08,home,Tablet,UK,Social Media,71,0,0
session_3634,user_2732,20-06-2025 21:08,product_page,Tablet,UK,Social Media,34,0,0
session_3635,user_1205,22-05-2025 13:28,home,Desktop,Germany,Google,172,0,0
session_3635,user_1205,22-05-2025 13:29,product_page,Desktop,Germany,Google,75,1,0
session_3635,user_1205,22-05-2025 13:30,cart,Desktop,Germany,Google,62,1,0
session_3636,user_2769,06-06-2025 12:11,home,Tablet,USA,Social Media,61,0,0
session_3636,user_2769,06-06-2025 12:13,product_page,Tablet,USA,Social Media,132,1,0
session_3637,user_1584,25-03-2025 03:46,home,Desktop,France,Social Media,180,0,1
session_3637,user_1584,25-03-2025 03:48,product_page,Desktop,France,Social Media,98,4,1
session_3637,user_1584,25-03-2025 03:48,cart,Desktop,France,Social Media,35,4,1
session_3637,user_1584,25-03-2025 03:51,checkout,Desktop,France,Social Media,160,4,1
session_3637,user_1584,25-03-2025 03:54,confirmation,Desktop,France,Social Media,170,0,1
session_3638,user_2135,14-06-2025 19:16,home,Desktop,France,Google,97,0,1
session_3638,user_2135,14-06-2025 19:18,product_page,Desktop,France,Google,134,1,1
session_3638,user_2135,14-06-2025 19:19,cart,Desktop,France,Google,50,1,1
session_3638,user_2135,14-06-2025 19:20,checkout,Desktop,France,Google,60,1,1
session_3638,user_2135,14-06-2025 19:23,confirmation,Desktop,France,Google,161,0,1
session_3639,user_1647,25-04-2025 01:39,home,Tablet,UK,Social Media,116,0,1
session_3639,user_1647,25-04-2025 01:39,product_page,Tablet,UK,Social Media,48,5,1
session_3639,user_1647,25-04-2025 01:41,cart,Tablet,UK,Social Media,131,5,1
session_3639,user_1647,25-04-2025 01:44,checkout,Tablet,UK,Social Media,143,5,1
session_3639,user_1647,25-04-2025 01:46,confirmation,Tablet,UK,Social Media,102,0,1
session_3640,user_2785,29-07-2025 00:46,home,Tablet,France,Social Media,166,0,0
session_3641,user_1541,29-03-2025 13:26,home,Tablet,Australia,Social Media,128,0,0
session_3641,user_1541,29-03-2025 13:27,product_page,Tablet,Australia,Social Media,71,5,0
session_3642,user_2616,27-01-2025 12:59,home,Mobile,UK,Google,93,0,0
session_3643,user_2916,01-01-2025 23:49,home,Desktop,India,Direct,77,0,1
session_3643,user_2916,01-01-2025 23:52,product_page,Desktop,India,Direct,136,3,1
session_3643,user_2916,01-01-2025 23:53,cart,Desktop,India,Direct,91,3,1
session_3643,user_2916,01-01-2025 23:55,checkout,Desktop,India,Direct,114,3,1
session_3643,user_2916,01-01-2025 23:56,confirmation,Desktop,India,Direct,62,0,1
session_3644,user_1803,26-06-2025 05:37,home,Tablet,USA,Direct,50,0,0
session_3644,user_1803,26-06-2025 05:39,product_page,Tablet,USA,Direct,165,5,0
session_3645,user_1142,10-05-2025 04:32,home,Tablet,Germany,Google,93,0,0
session_3646,user_1234,02-04-2025 11:10,home,Tablet,Australia,Email,153,0,1
session_3646,user_1234,02-04-2025 11:12,product_page,Tablet,Australia,Email,118,3,1
session_3646,user_1234,02-04-2025 11:15,cart,Tablet,Australia,Email,145,3,1
session_3646,user_1234,02-04-2025 11:18,checkout,Tablet,Australia,Email,165,3,1
session_3646,user_1234,02-04-2025 11:18,confirmation,Tablet,Australia,Email,18,0,1
session_3647,user_2597,08-01-2025 09:33,home,Tablet,Canada,Social Media,35,0,0
session_3647,user_2597,08-01-2025 09:34,product_page,Tablet,Canada,Social Media,38,2,0
session_3647,user_2597,08-01-2025 09:36,cart,Tablet,Canada,Social Media,140,2,0
session_3647,user_2597,08-01-2025 09:39,checkout,Tablet,Canada,Social Media,175,2,0
session_3648,user_2086,05-07-2025 07:22,home,Tablet,Germany,Google,160,0,0
session_3649,user_1253,19-02-2025 00:13,home,Mobile,India,Google,175,0,0
session_3650,user_1020,25-05-2025 19:04,home,Tablet,Canada,Social Media,82,0,1
session_3650,user_1020,25-05-2025 19:05,product_page,Tablet,Canada,Social Media,55,2,1
session_3650,user_1020,25-05-2025 19:08,cart,Tablet,Canada,Social Media,166,2,1
session_3650,user_1020,25-05-2025 19:09,checkout,Tablet,Canada,Social Media,54,2,1
session_3650,user_1020,25-05-2025 19:10,confirmation,Tablet,Canada,Social Media,51,0,1
session_3651,user_1765,04-06-2025 18:15,home,Tablet,France,Google,124,0,0
session_3651,user_1765,04-06-2025 18:18,product_page,Tablet,France,Google,149,5,0
session_3652,user_1913,04-05-2025 17:01,home,Tablet,Australia,Direct,97,0,0
session_3652,user_1913,04-05-2025 17:02,product_page,Tablet,Australia,Direct,62,4,0
session_3653,user_1448,17-05-2025 19:08,home,Tablet,India,Google,77,0,0
session_3653,user_1448,17-05-2025 19:11,product_page,Tablet,India,Google,173,2,0
session_3654,user_2919,19-05-2025 17:12,home,Mobile,Canada,Google,161,0,1
session_3654,user_2919,19-05-2025 17:14,product_page,Mobile,Canada,Google,135,3,1
session_3654,user_2919,19-05-2025 17:16,cart,Mobile,Canada,Google,89,3,1
session_3654,user_2919,19-05-2025 17:17,checkout,Mobile,Canada,Google,75,3,1
session_3654,user_2919,19-05-2025 17:20,confirmation,Mobile,Canada,Google,177,0,1
session_3655,user_2275,03-01-2025 12:14,home,Tablet,USA,Email,147,0,0
session_3655,user_2275,03-01-2025 12:16,product_page,Tablet,USA,Email,108,5,0
session_3656,user_1703,04-08-2025 18:50,home,Desktop,Australia,Direct,135,0,1
session_3656,user_1703,04-08-2025 18:52,product_page,Desktop,Australia,Direct,97,0,1
session_3656,user_1703,04-08-2025 18:53,cart,Desktop,Australia,Direct,69,5,1
session_3656,user_1703,04-08-2025 18:54,checkout,Desktop,Australia,Direct,45,5,1
session_3656,user_1703,04-08-2025 18:57,confirmation,Desktop,Australia,Direct,177,0,1
session_3657,user_2702,09-08-2025 17:30,home,Desktop,UK,Direct,84,0,0
session_3657,user_2702,09-08-2025 17:31,product_page,Desktop,UK,Direct,38,0,0
session_3658,user_2560,16-03-2025 12:05,home,Desktop,Australia,Direct,33,0,0
session_3658,user_2560,16-03-2025 12:06,product_page,Desktop,Australia,Direct,52,2,0
